filename,split,class
HGZ3_20200824012507_0005_L1B_CMOS3_2_14_512_512_0.png,train,negative
HFM2_20210516234906_0013_L1B_CMOS3_3_6_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS1_15_1_512_512_0.png,train,negative
HHM1_20210819234751_0003_L1B_CMOS2_7_8_512_512_0.png,train,negative
HFM2_20210516234906_0013_L1B_CMOS3_7_5_512_512_1.png,train,positive
HGM2_20200621234228_0005_L1B_CMOS1_16_1_512_512_1.png,train,positive
HHM1_20210819234751_0003_L1B_CMOS2_8_7_512_512_0.png,train,negative
HEM1_20200623235326_0005_L1B_CMOS2_14_9_512_512_0.png,train,negative
HFM2_20210516234906_0015_L1B_CMOS1_17_16_512_512_1.png,train,positive
HFM2_20200827222226_0001_L1B_CMOS1_2_6_512_512_0.png,train,negative
HGM2_20200621234228_0006_L1B_CMOS1_0_2_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS2_7_3_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS3_6_10_512_512_1.png,train,positive
HGM2_20200603235033_0005_L1B_CMOS2_15_14_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS3_12_4_512_512_1.png,train,positive
HFM2_20210516234906_0015_L1B_CMOS1_11_18_512_448_0.png,train,negative
HGM2_20200603235033_0007_L1B_CMOS2_2_1_512_512_1.png,train,positive
HGM2_20200621234228_0006_L1B_CMOS1_13_2_512_512_0.png,train,negative
HFM2_20210516234906_0013_L1B_CMOS2_7_1_512_512_1.png,train,positive
HEM2_20200722222051_0008_L1B_CMOS3_5_1_512_512_1.png,train,positive
HGM2_20200603235033_0005_L1B_CMOS2_16_6_512_512_1.png,train,positive
HHM1_20210819234751_0003_L1B_CMOS2_14_11_512_512_0.png,train,negative
HEM2_20200722222051_0008_L1B_CMOS3_7_1_512_512_1.png,train,positive
HHM1_20210819234751_0003_L1B_CMOS2_11_15_512_512_0.png,train,negative
HFM2_20210516234906_0013_L1B_CMOS2_9_6_512_512_1.png,train,positive
HEM1_20200623235326_0005_L1B_CMOS2_5_5_512_512_0.png,train,negative
HFM2_20200827222226_0002_L1B_CMOS1_12_18_512_448_0.png,train,negative
HEM2_20200722222051_0008_L1B_CMOS3_5_9_512_512_1.png,train,positive
HGM2_20200603235033_0005_L1B_CMOS2_7_17_512_512_1.png,train,positive
HFM2_20200827222226_0001_L1B_CMOS1_11_15_512_512_0.png,train,negative
HGZ3_20200824012507_0005_L1B_CMOS3_17_0_512_512_1.png,train,positive
HGZ3_20200824012507_0005_L1B_CMOS3_0_7_512_512_0.png,train,negative
HFM2_20210516234906_0015_L1B_CMOS1_15_12_512_512_1.png,train,positive
HEW1_20200622150241_0006_L1B_CMOS2_16_3_512_512_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS3_12_3_512_512_1.png,train,positive
HGM2_20200603235033_0005_L1B_CMOS2_11_17_512_512_1.png,train,positive
HFM2_20200827222226_0002_L1B_CMOS1_13_18_512_448_0.png,train,negative
HFM2_20210516234906_0013_L1B_CMOS2_18_17_449_512_1.png,train,positive
HEW1_20200622150241_0006_L1B_CMOS2_5_1_512_512_0.png,train,negative
HFM2_20210516234906_0013_L1B_CMOS2_11_1_512_512_1.png,train,positive
HFM2_20200827222226_0001_L1B_CMOS1_2_1_512_512_0.png,train,negative
HFM2_20200827222226_0001_L1B_CMOS1_2_5_512_512_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS3_10_14_512_512_0.png,train,negative
HFM2_20210516234906_0013_L1B_CMOS3_5_7_512_512_1.png,train,positive
HEW1_20200622150241_0006_L1B_CMOS2_8_4_512_512_0.png,train,negative
HFM2_20200827222226_0001_L1B_CMOS3_7_9_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS1_1_13_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS1_5_15_512_512_1.png,train,positive
HGM2_20200603235033_0005_L1B_CMOS2_15_4_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS3_0_6_512_512_0.png,train,negative
HFM2_20210516234906_0013_L1B_CMOS3_8_7_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS3_13_6_512_512_1.png,train,positive
HGM2_20200603235033_0005_L1B_CMOS2_11_4_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS1_2_16_512_512_1.png,train,positive
HGZ3_20200824012507_0005_L1B_CMOS3_2_15_512_512_0.png,train,negative
HFM2_20210516234906_0013_L1B_CMOS2_12_17_512_512_0.png,train,negative
HHM1_20210819234751_0003_L1B_CMOS2_3_9_512_512_0.png,train,negative
HGM1_20200718224680_0005_L1B_CMOS1_11_15_512_512_0.png,train,negative
HFM2_20200827222226_0001_L1B_CMOS1_12_3_512_512_0.png,train,negative
HFM2_20200827222226_0001_L1B_CMOS1_2_7_512_512_0.png,train,negative
HEM1_20200623235326_0005_L1B_CMOS2_12_14_512_512_0.png,train,negative
HFM2_20210516234906_0013_L1B_CMOS2_11_16_512_512_0.png,train,negative
HFM2_20210516234906_0015_L1B_CMOS1_14_17_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS3_7_8_512_512_1.png,train,positive
HEM2_20200722222051_0008_L1B_CMOS3_7_16_512_512_0.png,train,negative
HFM2_20210516234906_0015_L1B_CMOS1_17_13_512_512_1.png,train,positive
HGM2_20200621234228_0006_L1B_CMOS1_11_0_512_512_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS3_16_12_512_512_0.png,train,negative
HEM2_20200722222051_0008_L1B_CMOS3_8_7_512_512_1.png,train,positive
HFM2_20200827222226_0001_L1B_CMOS3_1_2_512_512_0.png,train,negative
HGM2_20200603235033_0005_L1B_CMOS2_15_10_512_512_1.png,train,positive
HGM1_20210910224080_0004_L1B_CMOS3_8_4_512_512_0.png,train,negative
HFM2_20210516234906_0015_L1B_CMOS1_17_6_512_512_1.png,train,positive
HGM2_20200621234228_0006_L1B_CMOS1_12_1_512_512_0.png,train,negative
HEM2_20200722222051_0008_L1B_CMOS3_8_5_512_512_1.png,train,positive
HGM2_20200603235033_0007_L1B_CMOS2_4_0_512_512_1.png,train,positive
HEW1_20200622150241_0006_L1B_CMOS2_13_8_512_512_0.png,train,negative
HEW1_20200622150241_0006_L1B_CMOS2_8_14_512_512_0.png,train,negative
HEW1_20200622150241_0006_L1B_CMOS2_16_13_512_512_0.png,train,negative
HFM2_20200827222226_0001_L1B_CMOS1_17_16_512_512_0.png,train,negative
HGZ3_20200824012507_0005_L1B_CMOS3_17_2_512_512_1.png,train,positive
HGM2_20200603235033_0005_L1B_CMOS2_14_1_512_512_1.png,train,positive
HGM2_20200621234228_0006_L1B_CMOS1_2_1_512_512_0.png,train,negative
HGM2_20200603235033_0005_L1B_CMOS2_8_15_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS3_0_14_512_512_0.png,train,negative
HFM2_20200827222226_0001_L1B_CMOS1_3_13_512_512_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS1_2_7_512_512_1.png,train,positive
HFM2_20200827222226_0001_L1B_CMOS3_4_0_512_512_1.png,train,positive
HFM2_20200827222226_0002_L1B_CMOS1_2_16_512_512_0.png,train,negative
HFM2_20210516234906_0013_L1B_CMOS3_8_9_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS3_3_7_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS3_6_6_512_512_1.png,train,positive
HGZ3_20200824012507_0005_L1B_CMOS3_0_3_512_512_0.png,train,negative
HFM2_20200827222226_0001_L1B_CMOS3_5_3_512_512_1.png,train,positive
HEM2_20200722222051_0008_L1B_CMOS3_4_5_512_512_0.png,train,negative
HEM2_20200722222051_0008_L1B_CMOS3_2_17_512_512_0.png,train,negative
HFM2_20200827222226_0002_L1B_CMOS1_11_16_512_512_0.png,train,negative
HFM2_20200827222226_0001_L1B_CMOS1_8_18_512_448_0.png,train,negative
HFM2_20210516234906_0013_L1B_CMOS2_12_11_512_512_0.png,train,negative
HFM2_20210516234906_0015_L1B_CMOS1_12_13_512_512_0.png,val,negative
HGM2_20200603235033_0005_L1B_CMOS2_13_5_512_512_1.png,val,positive
HGM2_20200621234228_0005_L1B_CMOS1_17_7_512_512_1.png,val,positive
HHM1_20210819234751_0003_L1B_CMOS2_10_14_512_512_1.png,val,positive
HFM2_20210516234906_0015_L1B_CMOS1_14_18_512_448_1.png,val,positive
HFM2_20200827222226_0001_L1B_CMOS1_17_11_512_512_0.png,val,negative
HFM2_20200827222226_0002_L1B_CMOS1_6_2_512_512_1.png,val,positive
HGM1_20200718224680_0005_L1B_CMOS1_9_17_512_512_0.png,val,negative
HFM2_20200827222226_0002_L1B_CMOS1_2_2_512_512_1.png,val,positive
HFM2_20210516234906_0016_L1B_CMOS1_5_13_512_512_1.png,val,positive
HEM1_20200623235326_0005_L1B_CMOS2_14_2_512_512_1.png,val,positive
HGM1_20210910224080_0004_L1B_CMOS3_9_2_512_512_0.png,val,negative
HGM2_20200603235033_0005_L1B_CMOS2_15_6_512_512_1.png,val,positive
HFM2_20200827222226_0001_L1B_CMOS3_1_16_512_512_0.png,val,negative
HFM2_20200827222226_0001_L1B_CMOS1_12_11_512_512_0.png,val,negative
HGZ3_20200824012507_0005_L1B_CMOS3_16_1_512_512_1.png,val,positive
HFM2_20210516234906_0013_L1B_CMOS2_10_9_512_512_1.png,val,positive
HFM2_20200827222226_0002_L1B_CMOS1_7_1_512_512_1.png,val,positive
HFM2_20210516234906_0013_L1B_CMOS3_0_14_512_512_1.png,val,positive
HFM2_20210516234906_0016_L1B_CMOS1_16_2_512_512_1.png,val,positive
HFM2_20210516234906_0013_L1B_CMOS2_16_3_512_512_1.png,val,positive
HFM2_20210516234906_0015_L1B_CMOS1_18_7_449_512_1.png,val,positive
HFM2_20210516234906_0013_L1B_CMOS3_16_17_512_512_0.png,val,negative
HFM2_20210516234906_0016_L1B_CMOS3_1_8_512_512_0.png,val,negative
HEM1_20200623235326_0005_L1B_CMOS2_14_15_512_512_0.png,val,negative
HFM2_20210516234906_0016_L1B_CMOS1_6_11_512_512_1.png,val,positive
HFM2_20210516234906_0013_L1B_CMOS2_11_4_512_512_1.png,val,positive
HGM2_20200621234228_0006_L1B_CMOS1_14_7_512_512_0.png,val,negative
HGM2_20200603235033_0007_L1B_CMOS2_6_0_512_512_1.png,val,positive
HGM2_20200603235033_0005_L1B_CMOS2_12_14_512_512_1.png,val,positive
HGM2_20200603235033_0005_L1B_CMOS2_17_1_512_512_1.png,val,positive
HFM2_20210516234906_0016_L1B_CMOS3_17_3_512_512_0.png,val,negative
HGM2_20200621234228_0006_L1B_CMOS1_6_16_512_512_0.png,val,negative
HEM1_20200623235326_0005_L1B_CMOS2_10_13_512_512_1.png,val,positive
HGM1_20210910224080_0004_L1B_CMOS3_10_5_512_512_0.png,val,negative
HFM2_20200827222226_0002_L1B_CMOS1_14_4_512_512_0.png,val,negative
HFM2_20200827222226_0001_L1B_CMOS1_8_10_512_512_0.png,val,negative
HGM1_20200718224680_0005_L1B_CMOS1_13_15_512_512_0.png,val,negative
HGM2_20200603235033_0007_L1B_CMOS2_0_7_512_512_1.png,val,positive
HFM2_20210516234906_0016_L1B_CMOS3_9_0_512_512_1.png,val,positive
HFM2_20210516234906_0016_L1B_CMOS1_5_10_512_512_1.png,val,positive
HGM2_20200603235033_0005_L1B_CMOS2_16_4_512_512_1.png,val,positive
HGM2_20200621234228_0005_L1B_CMOS1_10_14_512_512_0.png,val,negative
HGM2_20200603235033_0005_L1B_CMOS2_7_12_512_512_1.png,val,positive
HFM2_20210516234906_0016_L1B_CMOS3_10_1_512_512_1.png,val,positive
HEW1_20200622150241_0006_L1B_CMOS2_9_5_512_512_1.png,val,positive
HGM2_20200603235033_0005_L1B_CMOS2_15_2_512_512_1.png,val,positive
HFM2_20210516234906_0015_L1B_CMOS1_16_11_512_512_1.png,val,positive
HFM2_20200827222226_0001_L1B_CMOS1_8_8_512_512_0.png,val,negative
HGM2_20200603235033_0005_L1B_CMOS2_14_8_512_512_1.png,val,positive
HGM2_20200603235033_0005_L1B_CMOS2_6_10_512_512_1.png,val,positive
HGM2_20200603235033_0005_L1B_CMOS2_15_9_512_512_1.png,val,positive
HFM2_20210516234906_0013_L1B_CMOS3_6_3_512_512_1.png,val,positive
HFM2_20200827222226_0001_L1B_CMOS1_11_16_512_512_0.png,val,negative
HFM2_20210516234906_0013_L1B_CMOS3_7_3_512_512_1.png,val,positive
HFM2_20210516234906_0013_L1B_CMOS2_11_3_512_512_1.png,val,positive
HFM2_20210516234906_0015_L1B_CMOS1_10_4_512_512_1.png,val,positive
HGM2_20200603235033_0005_L1B_CMOS2_9_14_512_512_1.png,val,positive
HFM2_20210516234906_0015_L1B_CMOS1_14_16_512_512_1.png,val,positive
HEM1_20200623235326_0005_L1B_CMOS2_2_14_512_512_0.png,val,negative
HGM2_20200603235033_0005_L1B_CMOS2_7_14_512_512_1.png,val,positive
HFM2_20210516234906_0016_L1B_CMOS3_10_3_512_512_1.png,val,positive
HFM2_20210516234906_0016_L1B_CMOS3_17_8_512_512_0.png,val,negative
HFM2_20200827222226_0001_L1B_CMOS1_9_4_512_512_0.png,val,negative
HGM2_20200603235033_0005_L1B_CMOS2_14_12_512_512_1.png,val,positive
HFM2_20210516234906_0016_L1B_CMOS3_0_17_512_512_0.png,val,negative
HFM2_20210516234906_0013_L1B_CMOS3_6_2_512_512_1.png,val,positive
HEM2_20200722222051_0008_L1B_CMOS3_7_12_512_512_0.png,val,negative
HFM2_20200827222226_0002_L1B_CMOS1_10_17_512_512_0.png,val,negative
HFM2_20210516234906_0016_L1B_CMOS1_6_16_512_512_1.png,val,positive
HFM2_20200827222226_0001_L1B_CMOS3_7_6_512_512_1.png,val,positive
HGM2_20200603235033_0007_L1B_CMOS2_4_3_512_512_1.png,val,positive
HEM2_20200722222051_0008_L1B_CMOS3_15_4_512_512_0.png,val,negative
HGM2_20200603235033_0005_L1B_CMOS2_15_7_512_512_1.png,val,positive
HFM2_20210516234906_0013_L1B_CMOS2_0_15_512_512_0.png,val,negative
HFM2_20200827222226_0001_L1B_CMOS1_18_16_449_512_0.png,val,negative
HFM2_20200827222226_0002_L1B_CMOS1_2_15_512_512_0.png,val,negative
HFM2_20200827222226_0002_L1B_CMOS1_7_3_512_512_1.png,val,positive
HFM2_20210516234906_0013_L1B_CMOS2_15_7_512_512_1.png,val,positive
HGZ3_20200824012507_0005_L1B_CMOS3_18_0_449_512_1.png,val,positive
HFM2_20210516234906_0016_L1B_CMOS3_10_17_512_512_0.png,val,negative
HFM2_20210516234906_0013_L1B_CMOS2_5_4_512_512_1.png,val,positive
HGM1_20210910224080_0004_L1B_CMOS3_9_5_512_512_0.png,val,negative
HFM2_20210516234906_0016_L1B_CMOS3_0_6_512_512_0.png,val,negative
HFM2_20210516234906_0015_L1B_CMOS1_16_15_512_512_1.png,val,positive
HGM2_20200603235033_0005_L1B_CMOS2_13_16_512_512_1.png,val,positive
HFM2_20200827222226_0001_L1B_CMOS1_15_2_512_512_0.png,val,negative
HFM2_20210516234906_0015_L1B_CMOS1_10_6_512_512_1.png,val,positive
HGM2_20200621234228_0006_L1B_CMOS1_0_0_512_512_0.png,val,negative
HGM2_20200603235033_0005_L1B_CMOS2_15_8_512_512_1.png,val,positive
HFM2_20210516234906_0016_L1B_CMOS1_5_14_512_512_1.png,val,positive
HFM2_20210516234906_0016_L1B_CMOS1_4_9_512_512_1.png,val,positive
HFM2_20200827222226_0001_L1B_CMOS3_6_4_512_512_1.png,val,positive
HFM2_20210516234906_0016_L1B_CMOS3_7_9_512_512_1.png,val,positive
HGZ3_20200824012507_0005_L1B_CMOS3_3_6_512_512_0.png,val,negative
HEM1_20200623235326_0005_L1B_CMOS2_0_7_512_512_0.png,val,negative
HFM2_20210516234906_0015_L1B_CMOS1_16_14_512_512_1.png,val,positive
HFM2_20210516234906_0016_L1B_CMOS3_17_0_512_512_0.png,val,negative
HFM2_20210516234906_0016_L1B_CMOS1_0_16_512_512_1.png,val,positive
HEM1_20200623235326_0005_L1B_CMOS2_11_0_512_512_1.png,val,positive
HFM2_20210516234906_0016_L1B_CMOS3_7_12_512_512_0.png,val,negative
HGM2_20200603235033_0005_L1B_CMOS2_12_16_512_512_1.png,val,positive
HFM2_20210516234906_0015_L1B_CMOS1_10_2_512_512_1.png,val,positive
HFM2_20200827222226_0001_L1B_CMOS1_8_16_512_512_0.png,val,negative
HFM2_20210516234906_0013_L1B_CMOS3_15_18_512_448_0.png,val,negative
HHM1_20210819234751_0003_L1B_CMOS2_16_11_512_512_1.png,val,positive
HFM2_20200827222226_0001_L1B_CMOS1_12_13_512_512_0.png,val,negative
HGM2_20200621234228_0005_L1B_CMOS1_4_16_512_512_0.png,val,negative
HEM2_20200722222051_0008_L1B_CMOS3_5_2_512_512_1.png,val,positive
HGM2_20200603235033_0007_L1B_CMOS2_7_15_512_512_1.png,val,positive
HFM2_20210516234906_0016_L1B_CMOS1_3_12_512_512_1.png,val,positive
HFM2_20210516234906_0016_L1B_CMOS1_2_8_512_512_1.png,val,positive
HFM2_20210516234906_0015_L1B_CMOS1_18_6_449_512_1.png,val,positive
HGM2_20200621234228_0005_L1B_CMOS1_18_0_448_512_0.png,val,negative
HFM2_20200827222226_0002_L1B_CMOS1_3_12_512_512_0.png,val,negative
HFM2_20200827222226_0001_L1B_CMOS1_8_1_512_512_0.png,val,negative
HFM2_20210516234906_0013_L1B_CMOS2_4_1_512_512_1.png,val,positive
HFM2_20200827222226_0001_L1B_CMOS3_7_8_512_512_1.png,val,positive
HFM2_20200827222226_0001_L1B_CMOS1_8_12_512_512_0.png,val,negative
HEW1_20200622150241_0006_L1B_CMOS2_13_9_512_512_0.png,val,negative
HFM2_20200827222226_0001_L1B_CMOS1_18_14_449_512_0.png,val,negative
HEW1_20200622150241_0006_L1B_CMOS2_4_15_512_512_0.png,val,negative
HGM2_20200603235033_0005_L1B_CMOS2_12_1_512_512_1.png,val,positive
HGM2_20200603235033_0005_L1B_CMOS2_5_10_512_512_1.png,val,positive
HEM1_20200623235326_0005_L1B_CMOS2_12_0_512_512_1.png,val,positive
HFM2_20210516234906_0016_L1B_CMOS3_8_10_512_512_0.png,val,negative
HFM2_20210516234906_0015_L1B_CMOS1_17_15_512_512_1.png,val,positive
HFM2_20210516234906_0015_L1B_CMOS1_8_3_512_512_1.png,val,positive
HFM2_20210516234906_0016_L1B_CMOS1_7_13_512_512_1.png,val,positive
HEM1_20200623235326_0005_L1B_CMOS2_2_11_512_512_0.png,val,negative
HFM2_20210516234906_0016_L1B_CMOS3_9_3_512_512_1.png,val,positive
HGM2_20200603235033_0005_L1B_CMOS2_8_13_512_512_1.png,val,positive
HFM2_20210516234906_0013_L1B_CMOS3_14_15_512_512_0.png,val,negative
HGM2_20200603235033_0005_L1B_CMOS2_6_12_512_512_1.png,val,positive
HGM2_20200621234228_0006_L1B_CMOS1_0_7_512_512_1.png,val,positive
HFM2_20210516234906_0016_L1B_CMOS1_5_16_512_512_1.png,val,positive
HEW1_20200622150241_0006_L1B_CMOS2_15_8_512_512_0.png,val,negative
HGM2_20200621234228_0006_L1B_CMOS1_3_1_512_512_0.png,val,negative
HEM1_20200623235326_0005_L1B_CMOS2_11_7_512_512_0.png,val,negative
HFM2_20210516234906_0013_L1B_CMOS2_7_4_512_512_1.png,val,positive
HFM2_20200827222226_0001_L1B_CMOS1_1_9_512_512_0.png,val,negative
HFM2_20200827222226_0002_L1B_CMOS1_3_7_512_512_0.png,val,negative
HFM2_20200827222226_0002_L1B_CMOS1_1_16_512_512_0.png,val,negative
HFM2_20210516234906_0016_L1B_CMOS1_4_11_512_512_1.png,val,positive
HEM1_20200623235326_0005_L1B_CMOS2_2_8_512_512_0.png,val,negative
HGM2_20200603235033_0005_L1B_CMOS2_9_16_512_512_1.png,val,positive
HGM2_20200603235033_0005_L1B_CMOS2_11_18_512_448_1.png,val,positive
HFM2_20200827222226_0002_L1B_CMOS1_3_16_512_512_0.png,val,negative
HFM2_20200827222226_0002_L1B_CMOS1_2_17_512_512_0.png,val,negative
HFM2_20200827222226_0001_L1B_CMOS1_4_7_512_512_0.png,val,negative
HEM1_20200623235326_0005_L1B_CMOS2_9_7_512_512_0.png,val,negative
HFM2_20210516234906_0016_L1B_CMOS1_7_14_512_512_1.png,val,positive
HGZ3_20200824012507_0005_L1B_CMOS3_2_17_512_512_0.png,val,negative
HGZ3_20200824012507_0005_L1B_CMOS3_18_2_449_512_1.png,val,positive
HEM2_20200722222051_0008_L1B_CMOS3_15_11_512_512_0.png,val,negative
HFM2_20210516234906_0016_L1B_CMOS3_11_7_512_512_1.png,val,positive
HFM2_20200827222226_0001_L1B_CMOS1_4_8_512_512_0.png,val,negative
HGM1_20210910224080_0004_L1B_CMOS3_7_4_512_512_0.png,val,negative
HGM2_20200621234228_0006_L1B_CMOS1_6_11_512_512_0.png,val,negative
HEM2_20200722222051_0008_L1B_CMOS3_4_13_512_512_0.png,val,negative
HGM2_20200603235033_0005_L1B_CMOS2_13_14_512_512_1.png,val,positive
HGM2_20200603235033_0005_L1B_CMOS2_12_4_512_512_1.png,val,positive
HGM2_20200603235033_0005_L1B_CMOS2_16_0_512_512_1.png,val,positive
HGM2_20200621234228_0005_L1B_CMOS1_5_4_512_512_0.png,val,negative
HFM2_20210516234906_0013_L1B_CMOS3_6_5_512_512_1.png,val,positive
HFM2_20200827222226_0001_L1B_CMOS1_8_11_512_512_0.png,val,negative
HFM2_20210516234906_0016_L1B_CMOS3_13_3_512_512_1.png,val,positive
HFM2_20210516234906_0016_L1B_CMOS3_11_1_512_512_1.png,val,positive
HFM2_20200827222226_0001_L1B_CMOS1_5_1_512_512_0.png,val,negative
HEW1_20200622150241_0006_L1B_CMOS2_4_0_512_512_0.png,val,negative
HFM2_20210516234906_0013_L1B_CMOS3_6_4_512_512_1.png,val,positive
HFM2_20210516234906_0016_L1B_CMOS3_17_4_512_512_0.png,val,negative
HFM2_20200827222226_0001_L1B_CMOS1_12_1_512_512_0.png,val,negative
HGM2_20200603235033_0005_L1B_CMOS2_10_15_512_512_1.png,val,positive
HFM2_20200827222226_0002_L1B_CMOS1_3_5_512_512_0.png,val,negative
HFM2_20210516234906_0013_L1B_CMOS2_11_9_512_512_1.png,val,positive
HFM2_20210516234906_0016_L1B_CMOS3_0_10_512_512_0.png,val,negative
HGM2_20200603235033_0005_L1B_CMOS2_12_3_512_512_1.png,val,positive
HFM2_20210516234906_0013_L1B_CMOS2_11_8_512_512_1.png,val,positive
HGM2_20200603235033_0007_L1B_CMOS2_3_6_512_512_1.png,val,positive
HFM2_20210516234906_0015_L1B_CMOS1_10_3_512_512_1.png,val,positive
HFM2_20210516234906_0015_L1B_CMOS1_17_8_512_512_1.png,val,positive
HFM2_20210516234906_0016_L1B_CMOS3_15_4_512_512_1.png,val,positive
HGM2_20200603235033_0005_L1B_CMOS2_1_3_512_512_0.png,val,negative
HGM2_20200603235033_0005_L1B_CMOS2_14_14_512_512_1.png,val,positive
HHM1_20210819234751_0003_L1B_CMOS2_9_8_512_512_0.png,val,negative
HFM2_20210516234906_0013_L1B_CMOS3_4_6_512_512_1.png,val,positive
HFM2_20210516234906_0016_L1B_CMOS1_5_17_512_512_1.png,val,positive
HFM2_20210516234906_0016_L1B_CMOS3_1_1_512_512_0.png,val,negative
HFM2_20210516234906_0016_L1B_CMOS3_12_1_512_512_1.png,val,positive
HFM2_20200827222226_0002_L1B_CMOS1_13_15_512_512_0.png,val,negative
HGM2_20200603235033_0005_L1B_CMOS2_16_7_512_512_1.png,val,positive
HFM2_20210516234906_0015_L1B_CMOS1_7_0_512_512_1.png,val,positive
HFM2_20210516234906_0013_L1B_CMOS3_5_2_512_512_1.png,val,positive
HGZ3_20200824012507_0005_L1B_CMOS3_0_6_512_512_0.png,val,negative
HFM2_20200827222226_0001_L1B_CMOS1_8_0_512_512_0.png,val,negative
HFM2_20200827222226_0002_L1B_CMOS1_18_17_449_512_0.png,val,negative
HHM1_20210819234751_0003_L1B_CMOS2_11_15_512_512_0.png,val,negative
HFM2_20210516234906_0016_L1B_CMOS1_11_4_512_512_0.png,val,negative
HEM1_20200623235326_0005_L1B_CMOS2_13_2_512_512_1.png,val,positive
HEM1_20200623235326_0005_L1B_CMOS2_9_0_512_512_0.png,val,negative
HFM2_20210516234906_0013_L1B_CMOS2_6_0_512_512_1.png,val,positive
HFM2_20200827222226_0001_L1B_CMOS3_7_17_512_512_0.png,val,negative
HFM2_20210516234906_0016_L1B_CMOS3_16_16_512_512_0.png,val,negative
HFM2_20210516234906_0016_L1B_CMOS1_0_6_512_512_1.png,val,positive
HFM2_20210516234906_0016_L1B_CMOS1_2_16_512_512_1.png,val,positive
HGM1_20200718224680_0005_L1B_CMOS1_11_15_512_512_0.png,val,negative
HGM2_20200621234228_0006_L1B_CMOS1_12_9_512_512_0.png,val,negative
HGM2_20200603235033_0005_L1B_CMOS2_14_9_512_512_1.png,val,positive
HFM2_20210516234906_0016_L1B_CMOS3_7_8_512_512_1.png,val,positive
HEM2_20200722222051_0008_L1B_CMOS3_2_16_512_512_0.png,val,negative
HFM2_20210516234906_0015_L1B_CMOS1_17_6_512_512_1.png,val,positive
HFM2_20200827222226_0001_L1B_CMOS1_9_3_512_512_0.png,val,negative
HEW1_20200622150241_0006_L1B_CMOS2_13_8_512_512_0.png,val,negative
HEW1_20200622150241_0006_L1B_CMOS2_16_13_512_512_0.png,val,negative
HFM2_20200827222226_0001_L1B_CMOS1_17_16_512_512_0.png,val,negative
HGM2_20200621234228_0006_L1B_CMOS1_2_1_512_512_0.png,val,negative
HGM2_20200603235033_0005_L1B_CMOS2_8_15_512_512_1.png,val,positive
HFM2_20210516234906_0013_L1B_CMOS3_12_15_512_512_0.png,val,negative
HFM2_20200827222226_0001_L1B_CMOS1_2_0_512_512_0.png,val,negative
HGM2_20200603235033_0005_L1B_CMOS2_17_2_512_512_1.png,val,positive
HEM2_20200722222051_0008_L1B_CMOS3_4_5_512_512_0.png,val,negative
HFM2_20210516234906_0013_L1B_CMOS2_12_11_512_512_0.png,val,negative
HFM2_20210516234906_0016_L1B_CMOS1_3_9_512_512_1.png,test,positive
HFM2_20200827222226_0001_L1B_CMOS3_7_7_512_512_1.png,test,positive
HGM2_20200603235033_0005_L1B_CMOS2_13_5_512_512_1.png,test,positive
HHM1_20210819234751_0003_L1B_CMOS2_17_11_512_512_1.png,test,positive
HFM2_20200827222226_0002_L1B_CMOS1_13_17_512_512_0.png,test,negative
HFM2_20200827222226_0001_L1B_CMOS1_2_12_512_512_0.png,test,negative
HFM2_20210516234906_0013_L1B_CMOS2_17_15_512_512_1.png,test,positive
HHM1_20210819234751_0003_L1B_CMOS2_11_6_512_512_0.png,test,negative
HFM2_20200827222226_0002_L1B_CMOS1_3_17_512_512_0.png,test,negative
HFM2_20210516234906_0016_L1B_CMOS1_1_8_512_512_1.png,test,positive
HEW1_20200622150241_0006_L1B_CMOS2_6_11_512_512_0.png,test,negative
HGM2_20200603235033_0005_L1B_CMOS2_12_5_512_512_1.png,test,positive
HFM2_20200827222226_0002_L1B_CMOS1_10_18_512_448_0.png,test,negative
HFM2_20210516234906_0015_L1B_CMOS1_14_18_512_448_1.png,test,positive
HEM1_20200623235326_0005_L1B_CMOS2_12_2_512_512_1.png,test,positive
HFM2_20200827222226_0001_L1B_CMOS1_4_0_512_512_0.png,test,negative
HFM2_20200827222226_0001_L1B_CMOS1_18_0_449_512_1.png,test,positive
HEM2_20200722222051_0008_L1B_CMOS3_6_10_512_512_1.png,test,positive
HFM2_20210516234906_0016_L1B_CMOS3_13_7_512_512_1.png,test,positive
